Hostname,LocalIP,HostType,OSVersion,MachineDomain,OU,SiteName,Product,CVE ID,CVE Description,Status,Severity,Created Date,Closed Date,Closed Dwell Time,Base Score,CVSS Version,Vector,Vendor Advisory,References,Recommended Remediations,Remediation Details,Remediation Links,Group Names,Tags,Host ID,Exploit status value,Exploit status label,Platform,Vulnerable Product Versions,Closed Product Versions,RemediationLevel,ExPRT Rating,Is Suppressed,AdditionalRemediationAdvisoryUrl,AdditionalRemediationSteps,Is CISA KEV,CISA KEV Due Date,CVE Published Date,Spotlight Published Date,Host Last Seen Within,Cloud Service Instance ID,OS Build,Evaluation logic,Asset Criticality,Asset Roles,Internet exposure,Vulnerability ID,Vulnerability Metadata ID,Managed By,Vulnerability Data Providers,Third-party Asset IDs,Third-party Scanner ID,Ports,Third-party Rating,Last Scan Time,Types,CID,Customer,CWEs,Vulnerability Confidence,Asset Confidence,Asset Subsidiaries,Services Ports,Services Transports,Services Protocols,Recommended Remediation Patch Publication Date,Minimum Remediation,Minimum Remediation Details,Minimum Remediation Links,Minimum Remediation Advisory URL,Minimum Remediation Steps,Patch Publication Date,Scan ID,Instance state,Simplified Evaluation Logic
cs-asset-025.corp.example,10.40.2.44,Workstation,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Cisco IOS XE,CVE-2023-20198,Cisco IOS XE web UI privilege escalation,Open,High,2025-10-04,,,8.1,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,https://nvd.nist.gov/vuln/detail/CVE-2023-20198,Install the fixed Cisco IOS XE release and disable the HTTP server when it is not required.,Patch Cisco IOS XE during the approved change window and capture validation evidence.,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,Production Servers,owner:team-1;environment:production,host-00025,1,Critical,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,High,False,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-08-20,2025-09-27,2026-05-31,i-00100024,5.15.0-113-generic,Cisco IOS XE version matched the vulnerable range for CVE-2023-20198.,Critical,Business Critical,No,CS-VULN-000070,CS-META-0006,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00025,,443,8.1,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-420,Confirmed,High,Primary Company,443,TCP,HTTPS,2025-09-24,Install the fixed Cisco IOS XE release and disable the HTTP server when it is not required.,Apply the minimum vendor-supported fixed release.,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,"Back up configuration, patch, restart, validate service, and rescan.",2025-09-24,scan-202605-2,Open,Vulnerable Cisco IOS XE release detected.
cs-asset-026.corp.example,10.40.2.45,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Linux Kernel,CVE-2024-1086,Linux kernel netfilter use-after-free,Open,Medium,2025-10-09,,,6.4,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,Install the distribution kernel security update and reboot into the fixed kernel.,Patch Linux Kernel during the approved change window and capture validation evidence.,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,Internet Services,owner:team-2;environment:production,host-00026,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Medium,False,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-08-25,2025-10-02,2026-05-31,,5.15.0-113-generic,Linux Kernel version matched the vulnerable range for CVE-2024-1086.,High,Standard,Yes,CS-VULN-000071,CS-META-0007,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00026,,,6.4,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-416,Potential,High,Primary Company,,,,2025-09-29,Install the distribution kernel security update and reboot into the fixed kernel.,Apply the minimum vendor-supported fixed release.,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,"Back up configuration, patch, restart, validate service, and rescan.",2025-09-29,scan-202605-3,Open,Vulnerable Linux Kernel release detected.
cs-asset-027.corp.example,10.40.2.46,Server,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Cloud-AZ1,Microsoft Exchange Server,CVE-2024-21410,Microsoft Exchange privilege escalation,Open,Low,2025-10-14,,,3.7,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,https://nvd.nist.gov/vuln/detail/CVE-2024-21410,Install the supported Exchange Server security update and verify Extended Protection configuration.,Patch Microsoft Exchange Server during the approved change window and capture validation evidence.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,Corporate Endpoints,owner:team-3;environment:production,host-00027,0,Unproven,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Low,False,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-08-30,2025-10-07,2026-05-31,,20348.2527,Microsoft Exchange Server version matched the vulnerable range for CVE-2024-21410.,Medium,Standard,No,CS-VULN-000072,CS-META-0008,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00027,,443,3.7,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-287,Confirmed,High,Primary Company,443,TCP,HTTPS,2025-10-04,Install the supported Exchange Server security update and verify Extended Protection configuration.,Apply the minimum vendor-supported fixed release.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,"Back up configuration, patch, restart, validate service, and rescan.",2025-10-04,scan-202605-4,Open,Vulnerable Microsoft Exchange Server release detected.
cs-asset-028.corp.example,10.40.2.47,Workstation,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Microsoft Windows Server,CVE-2024-38077,Windows Remote Desktop Licensing Service remote code execution,Open,Critical,2025-10-19,,,9.8,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,https://nvd.nist.gov/vuln/detail/CVE-2024-38077,Install the current Microsoft cumulative security update and restart the affected host.,Patch Microsoft Windows Server during the approved change window and capture validation evidence.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,Production Servers,owner:team-4;environment:production,host-00028,1,Actively used,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Critical,False,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-09-04,2025-10-12,2026-05-31,,20348.2527,Microsoft Windows Server version matched the vulnerable range for CVE-2024-38077.,Low,Standard,No,CS-VULN-000073,CS-META-0001,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00028,,3389,9.8,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-122,Confirmed,High,Primary Company,3389,TCP,TCP,2025-10-09,Install the current Microsoft cumulative security update and restart the affected host.,Apply the minimum vendor-supported fixed release.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,"Back up configuration, patch, restart, validate service, and rescan.",2025-10-09,scan-202605-1,Open,Vulnerable Microsoft Windows Server release detected.
cs-asset-029.corp.example,10.40.2.48,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Apache Log4j,CVE-2021-44228,Apache Log4j remote code execution,Open,High,2025-10-24,,,8.1,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://logging.apache.org/log4j/2.x/security.html,https://nvd.nist.gov/vuln/detail/CVE-2021-44228,Upgrade Log4j to a vendor-supported fixed release and restart the application service.,Patch Apache Log4j during the approved change window and capture validation evidence.,https://logging.apache.org/log4j/2.x/security.html,Internet Services,owner:team-5;environment:production,host-00029,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,High,False,https://logging.apache.org/log4j/2.x/security.html,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-09-09,2025-10-17,2026-05-31,i-00100028,5.15.0-113-generic,Apache Log4j version matched the vulnerable range for CVE-2021-44228.,Critical,Business Critical,No,CS-VULN-000074,CS-META-0002,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00029,,8080,8.1,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-502,Confirmed,High,Primary Company,8080,TCP,TCP,2025-10-14,Upgrade Log4j to a vendor-supported fixed release and restart the application service.,Apply the minimum vendor-supported fixed release.,https://logging.apache.org/log4j/2.x/security.html,https://logging.apache.org/log4j/2.x/security.html,"Back up configuration, patch, restart, validate service, and rescan.",2025-10-14,scan-202605-2,Open,Vulnerable Apache Log4j release detected.
cs-asset-030.corp.example,10.40.2.49,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Cloud-AZ1,OpenSSL,CVE-2023-0286,OpenSSL X.400 address type confusion,Open,Medium,2025-10-29,,,6.4,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://www.openssl.org/news/secadv/20230207.txt,https://nvd.nist.gov/vuln/detail/CVE-2023-0286,Apply the operating-system vendor OpenSSL package update and restart dependent services.,Patch OpenSSL during the approved change window and capture validation evidence.,https://www.openssl.org/news/secadv/20230207.txt,Corporate Endpoints,owner:team-6;environment:production,host-00030,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Medium,False,https://www.openssl.org/news/secadv/20230207.txt,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-09-14,2025-10-22,2026-05-31,,5.15.0-113-generic,OpenSSL version matched the vulnerable range for CVE-2023-0286.,High,Standard,No,CS-VULN-000075,CS-META-0003,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00030,,443,6.4,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-843,Confirmed,High,Primary Company,443,TCP,HTTPS,2025-10-19,Apply the operating-system vendor OpenSSL package update and restart dependent services.,Apply the minimum vendor-supported fixed release.,https://www.openssl.org/news/secadv/20230207.txt,https://www.openssl.org/news/secadv/20230207.txt,"Back up configuration, patch, restart, validate service, and rescan.",2025-10-19,scan-202605-3,Open,Vulnerable OpenSSL release detected.
cs-asset-031.corp.example,10.40.2.50,Workstation,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Apache Tomcat,CVE-2020-1938,Apache Tomcat AJP file read and inclusion,Open,Low,2025-11-03,,,3.7,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://tomcat.apache.org/security-9.html,https://nvd.nist.gov/vuln/detail/CVE-2020-1938,"Upgrade Apache Tomcat, disable unused AJP connectors, and require a connector secret.",Patch Apache Tomcat during the approved change window and capture validation evidence.,https://tomcat.apache.org/security-9.html,Production Servers,owner:team-1;environment:production,host-00031,1,Easily accessible,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Low,False,https://tomcat.apache.org/security-9.html,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-09-19,2025-10-27,2026-05-31,,5.15.0-113-generic,Apache Tomcat version matched the vulnerable range for CVE-2020-1938.,Medium,Standard,Yes,CS-VULN-000076,CS-META-0004,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00031,,8009,3.7,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-22,Potential,High,Primary Company,8009,TCP,TCP,2025-10-24,"Upgrade Apache Tomcat, disable unused AJP connectors, and require a connector secret.",Apply the minimum vendor-supported fixed release.,https://tomcat.apache.org/security-9.html,https://tomcat.apache.org/security-9.html,"Back up configuration, patch, restart, validate service, and rescan.",2025-10-24,scan-202605-4,Open,Vulnerable Apache Tomcat release detected.
cs-asset-032.corp.example,10.40.2.51,Server,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Google Chrome,CVE-2024-4671,Google Chrome use-after-free vulnerability,Open,Critical,2025-11-08,,,9.8,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://chromereleases.googleblog.com/,https://nvd.nist.gov/vuln/detail/CVE-2024-4671,Update Google Chrome to the latest enterprise stable release and relaunch the browser.,Patch Google Chrome during the approved change window and capture validation evidence.,https://chromereleases.googleblog.com/,Internet Services,owner:team-2;environment:production,host-00032,0,Unproven,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Critical,False,https://chromereleases.googleblog.com/,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-09-24,2025-11-01,2026-05-31,,20348.2527,Google Chrome version matched the vulnerable range for CVE-2024-4671.,Low,Standard,No,CS-VULN-000077,CS-META-0005,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00032,,,9.8,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-416,Confirmed,High,Primary Company,,,,2025-10-29,Update Google Chrome to the latest enterprise stable release and relaunch the browser.,Apply the minimum vendor-supported fixed release.,https://chromereleases.googleblog.com/,https://chromereleases.googleblog.com/,"Back up configuration, patch, restart, validate service, and rescan.",2025-10-29,scan-202605-1,Open,Vulnerable Google Chrome release detected.
cs-asset-033.corp.example,10.40.2.52,Server,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Cloud-AZ1,Cisco IOS XE,CVE-2023-20198,Cisco IOS XE web UI privilege escalation,Open,High,2025-11-13,,,8.1,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,https://nvd.nist.gov/vuln/detail/CVE-2023-20198,Install the fixed Cisco IOS XE release and disable the HTTP server when it is not required.,Patch Cisco IOS XE during the approved change window and capture validation evidence.,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,Corporate Endpoints,owner:team-3;environment:production,host-00033,0,Unproven,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,High,False,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,"Test in pre-production, deploy, restart if required, and run a verification scan.",Yes,2026-06-14,2025-09-29,2025-11-06,2026-05-31,i-00100032,5.15.0-113-generic,Cisco IOS XE version matched the vulnerable range for CVE-2023-20198.,Critical,Business Critical,No,CS-VULN-000078,CS-META-0006,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00033,,443,8.1,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-420,Confirmed,High,Primary Company,443,TCP,HTTPS,2025-11-03,Install the fixed Cisco IOS XE release and disable the HTTP server when it is not required.,Apply the minimum vendor-supported fixed release.,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-webui-privesc-j22SaA4z,"Back up configuration, patch, restart, validate service, and rescan.",2025-11-03,scan-202605-2,Open,Vulnerable Cisco IOS XE release detected.
cs-asset-034.corp.example,10.40.2.53,Workstation,Ubuntu 22.04 LTS,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Dubai-DC,Linux Kernel,CVE-2024-1086,Linux kernel netfilter use-after-free,Open,Medium,2025-11-18,,,6.4,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,Install the distribution kernel security update and reboot into the fixed kernel.,Patch Linux Kernel during the approved change window and capture validation evidence.,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,Production Servers,owner:team-4;environment:production,host-00034,1,Medium,Linux,Detected vulnerable installed version,Vendor fixed release or later,Patch,Medium,False,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-10-04,2025-11-11,2026-05-31,,5.15.0-113-generic,Linux Kernel version matched the vulnerable range for CVE-2024-1086.,High,Standard,No,CS-VULN-000079,CS-META-0007,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00034,,,6.4,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-416,Confirmed,High,Primary Company,,,,2025-11-08,Install the distribution kernel security update and reboot into the fixed kernel.,Apply the minimum vendor-supported fixed release.,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,https://nvd.nist.gov/vuln/detail/CVE-2024-1086,"Back up configuration, patch, restart, validate service, and rescan.",2025-11-08,scan-202605-3,Open,Vulnerable Linux Kernel release detected.
cs-asset-035.corp.example,10.40.2.54,Server,Windows Server 2022,CORP.EXAMPLE,"OU=Production,DC=corp,DC=example",Abu-Dhabi-DC,Microsoft Exchange Server,CVE-2024-21410,Microsoft Exchange privilege escalation,Open,Low,2025-11-23,,,3.7,3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,https://nvd.nist.gov/vuln/detail/CVE-2024-21410,Install the supported Exchange Server security update and verify Extended Protection configuration.,Patch Microsoft Exchange Server during the approved change window and capture validation evidence.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,Internet Services,owner:team-5;environment:production,host-00035,0,Unproven,Windows,Detected vulnerable installed version,Vendor fixed release or later,Patch,Low,False,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,"Test in pre-production, deploy, restart if required, and run a verification scan.",No,,2025-10-09,2025-11-16,2026-05-31,,20348.2527,Microsoft Exchange Server version matched the vulnerable range for CVE-2024-21410.,Medium,Standard,No,CS-VULN-000080,CS-META-0008,CrowdStrike Falcon,CrowdStrike Spotlight,asset-ext-00035,,443,3.7,2026-05-31,CVE,sample-cid-001,Sample Organization,CWE-287,Confirmed,High,Primary Company,443,TCP,HTTPS,2025-11-13,Install the supported Exchange Server security update and verify Extended Protection configuration.,Apply the minimum vendor-supported fixed release.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21410,"Back up configuration, patch, restart, validate service, and rescan.",2025-11-13,scan-202605-4,Open,Vulnerable Microsoft Exchange Server release detected.
